u,w,up,wp,ut,wt,error
-0.08042912,0.023737138,0.2066669,0.04517995,0.207871,0.045309,0.0013331547
-0.08042912,0.023737138,0.2100081,0.045298986,0.210951,0.045421,0.0010649152
-0.08042912,0.023737138,0.21334942,0.045420676,0.214092,0.045542,0.0008639097
-0.08042912,0.023737138,0.21669525,0.045545205,0.217302,0.045675,0.0007365383
-0.08042912,0.023737138,0.22005007,0.045672856,0.22059,0.045818,0.00068507344
-0.08042912,0.023737138,0.22341837,0.04580391,0.223969,0.045972,0.00071872026
-0.08042912,0.023737138,0.22680478,0.04593873,0.227449,0.046138,0.0008434914
-0.08042912,0.023737138,0.23021464,0.046077676,0.231047,0.046315,0.0010696873
-0.08042912,0.023737138,0.23365293,0.04622118,0.234779,0.046503,0.0014078841
-0.08042912,0.023737138,0.23786454,0.04639722,0.238666,0.046704,0.0011082403
-0.08042912,0.023737138,0.24227062,0.046584636,0.242732,0.046917,0.0007937476
-0.08042912,0.023737138,0.2467369,0.04677873,0.247006,0.047143,0.00063337013
-0.08042912,0.023737138,0.25126773,0.046980165,0.251523,0.047383,0.00065809116
-0.08042912,0.023737138,0.2558683,0.047189564,0.256323,0.047638,0.0009031594
-0.08042912,0.023737138,0.26054242,0.047407664,0.261456,0.047908,0.0014139265
-0.08042912,0.023737138,0.26529485,0.047635198,0.266985,0.048195,0.0022499524
-0.08042912,0.023737138,0.27012977,0.04787303,0.272983,0.0485,0.0034802146
-0.08042912,0.023737138,0.27505058,0.048122033,0.279546,0.048826,0.00519938
-0.08042912,0.023737138,0.28006133,0.048383143,0.286788,0.049173,0.007516511
-0.08042912,0.023737138,0.28516483,0.048657373,0.294859,0.049545,0.010581788
-0.08042912,0.023737138,0.2903644,0.048945732,0.303946,0.049945,0.014580842
-0.08042912,0.023737138,0.29967195,0.049107783,0.314293,0.050377,0.015890267
-0.08042912,0.023737138,0.31285262,0.049148485,0.326213,0.050845,0.015056897
-0.08042912,0.023737138,0.32654727,0.04909282,0.340125,0.051357,0.015841909
-0.08042912,0.023737138,0.34605426,0.049312726,0.356579,0.051921,0.013133023
-0.08042912,0.023737138,0.36713767,0.0496299,0.376313,0.052546,0.012091428
-0.08042912,0.023737138,0.3891518,0.0501804,0.400319,0.053247,0.014233798
-0.08042912,0.023737138,0.4340631,0.051298615,0.429912,0.054042,0.0068944916
-0.08042912,0.023737138,0.49932048,0.05292353,0.4668,0.054954,0.034550942
-0.08042912,0.023737138,0.5637134,0.05454536,0.513043,0.056015,0.052140024
-0.08042912,0.023737138,0.6256064,0.055966068,0.570724,0.057262,0.05617834
-0.08042912,0.023737138,0.686541,0.057364166,0.640914,0.05874,0.047002833
-0.08042912,0.023737138,0.7452686,0.05881982,0.721591,0.060495,0.025352769
-0.08042912,0.023737138,0.80141807,0.060352314,0.805351,0.06255,0.0061306395
-0.08042912,0.023737138,0.8567855,0.061887294,0.88032,0.064894,0.02654124
-0.08042912,0.023737138,0.9114147,0.063425735,0.936561,0.067467,0.029187568
-0.08042912,0.023737138,0.9542577,0.06523034,0.971987,0.070185,0.02268394
-0.08042912,0.023737138,0.95893943,0.067767605,0.990986,0.072968,0.03724695
-0.08042912,0.023737138,0.9624225,0.07032663,0.999448,0.075762,0.04246089
-0.08042912,0.023737138,0.96482545,0.07263143,1.00189,0.078534,0.04296706
-0.08042912,0.023737138,0.9665789,0.07488154,1.001088,0.081264,0.04089158
-0.08042912,0.023737138,0.97445565,0.076295376,0.998577,0.083945,0.031770967
0.06697167,0.10342334,0.07115856,0.10036816,0.066972,0.103423,0.007241398
0.06697167,0.10342334,0.028425397,0.09787106,0.028132,0.101973,0.004395338
0.06697167,0.10342334,0.005530577,0.09766664,0.00122,0.100413,0.0070569357
0.06697167,0.10342334,-0.011345301,0.09696187,-0.015541,0.09879,0.006023826
0.06697167,0.10342334,-0.02232999,0.09553799,-0.024896,0.09714,0.0041680187
0.06697167,0.10342334,-0.025953252,0.09382782,-0.029346,0.095489,0.00505393
0.06697167,0.10342334,-0.026896764,0.09229483,-0.030729,0.093852,0.0053894073
0.06697167,0.10342334,-0.027025659,0.09090814,-0.030257,0.092239,0.004562201
0.06697167,0.10342334,-0.0266583,0.08958544,-0.028681,0.090657,0.0030942652
0.06697167,0.10342334,-0.025002856,0.08824069,-0.026452,0.089106,0.002314454
0.06697167,0.10342334,-0.022293318,0.08689581,-0.02384,0.08759,0.0022408757
0.06697167,0.10342334,-0.018956918,0.0855815,-0.021004,0.086109,0.0025745835
0.06697167,0.10342334,-0.015386958,0.08417572,-0.018038,0.084663,0.003138326
0.06697167,0.10342334,-0.011696149,0.08266519,-0.014999,0.083252,0.0038896594
0.06697167,0.10342334,-0.008017916,0.08121311,-0.011919,0.081876,0.004563977
0.06697167,0.10342334,-0.0043989904,0.07981036,-0.008821,0.080533,0.005144649
0.06697167,0.10342334,-0.0008675046,0.07844613,-0.005714,0.079225,0.005625372
0.06697167,0.10342334,0.002663564,0.077112764,-0.002608,0.077949,0.0061078025
0.06697167,0.10342334,0.006366562,0.07581349,0.000493,0.076706,0.0067660743
0.06697167,0.10342334,0.008782636,0.07450336,0.003586,0.075495,0.0061882716
0.06697167,0.10342334,0.011123966,0.07322565,0.00667,0.074315,0.005543316
0.06697167,0.10342334,0.013477217,0.07197587,0.009744,0.073167,0.0049243495
0.06697167,0.10342334,0.015860897,0.07075591,0.012806,0.072049,0.0043479893
0.06697167,0.10342334,0.018288266,0.06956298,0.015857,0.070961,0.0038292855
0.06697167,0.10342334,0.020763826,0.06839296,0.018896,0.069902,0.0033768658
0.06697167,0.10342334,0.023294877,0.06724348,0.021924,0.068872,0.0029993951
0.06697167,0.10342334,0.025885563,0.06611314,0.024939,0.06787,0.0027034245
0.06697167,0.10342334,0.028700512,0.06511855,0.027943,0.066897,0.0025359578
0.06697167,0.10342334,0.031720977,0.06424272,0.030935,0.06595,0.0024932548
0.06697167,0.10342334,0.03480215,0.063378446,0.033916,0.065031,0.0025387034
0.06697167,0.10342334,0.037948947,0.062527485,0.036885,0.064138,0.0026744641
0.06697167,0.10342334,0.041163307,0.061691653,0.039843,0.063271,0.0028996542
0.06697167,0.10342334,0.04444767,0.060873255,0.042789,0.062429,0.0032144152
0.06697167,0.10342334,0.04748709,0.06006097,0.045724,0.061613,0.003315121
0.06697167,0.10342334,0.049811613,0.05923719,0.048648,0.060821,0.002747424
0.06697167,0.10342334,0.052660327,0.058422484,0.051561,0.060053,0.0027298406
0.06697167,0.10342334,0.055897336,0.057622418,0.054464,0.059309,0.0031199157
0.06697167,0.10342334,0.05908842,0.0568484,0.057356,0.058588,0.003472019
0.06697167,0.10342334,0.06223656,0.056102682,0.060237,0.057891,0.0037878752
0.06697167,0.10342334,0.06534444,0.05538729,0.063108,0.057215,0.004064154
0.06697167,0.10342334,0.068415746,0.05470357,0.06597,0.056562,0.0043041706
0.06697167,0.10342334,0.071453586,0.054051273,0.068821,0.055931,0.0045123138
0.06697167,0.10342334,0.07446043,0.053429734,0.071662,0.055321,0.004689697
0.06697167,0.10342334,0.07744248,0.052838232,0.074494,0.054732,0.0048422515
0.06697167,0.10342334,0.08050312,0.052250996,0.077316,0.054163,0.005099125
0.06697167,0.10342334,0.08369137,0.051546358,0.080129,0.053615,0.0056310184
0.06697167,0.10342334,0.08688857,0.050842173,0.082933,0.053086,0.0061993934
0.06697167,0.10342334,0.09009428,0.050136894,0.085728,0.052578,0.0068073906
0.06697167,0.10342334,0.093311384,0.0494291,0.088514,0.052088,0.007456284
0.06697167,0.10342334,0.096539274,0.048717093,0.091292,0.051617,0.00814718
0.06697167,0.10342334,0.09934904,0.04816144,0.094062,0.051164,0.008289598
0.06697167,0.10342334,0.101901725,0.04787436,0.096824,0.05073,0.007933367
0.06697167,0.10342334,0.10444619,0.047613543,0.099578,0.050314,0.007568646
0.06697167,0.10342334,0.106985345,0.047376815,0.102324,0.049915,0.0071995296
0.06697167,0.10342334,0.10951699,0.047161475,0.105063,0.049533,0.006825518
0.06697167,0.10342334,0.11204262,0.046965152,0.107796,0.049169,0.0064504705
0.06697167,0.10342334,0.11456181,0.046785057,0.110521,0.04882,0.006075751
0.06697167,0.10342334,0.11707492,0.046618626,0.11324,0.048489,0.0057052933
0.06697167,0.10342334,0.11958094,0.04646347,0.115953,0.048173,0.0053374693
0.06697167,0.10342334,0.122078314,0.046321187,0.118661,0.047873,0.0049691275
0.06697167,0.10342334,0.12456657,0.04619413,0.121363,0.047589,0.0045984425
0.06697167,0.10342334,0.12704487,0.046079554,0.12406,0.04732,0.004225321
0.06697167,0.10342334,0.1295134,0.045974895,0.126752,0.047065,0.0038514994
0.06697167,0.10342334,0.13198932,0.045868844,0.12944,0.046826,0.003506478
0.06697167,0.10342334,0.13454904,0.045721754,0.132124,0.046601,0.0033042766
0.06697167,0.10342334,0.13719936,0.045529462,0.134805,0.04639,0.0032549016
0.06697167,0.10342334,0.13993289,0.045292526,0.137484,0.046193,0.00334936
0.06697167,0.10342334,0.1427492,0.04501227,0.14016,0.04601,0.0035869405
0.06697167,0.10342334,0.14564241,0.04469005,0.142834,0.045841,0.0039593726
0.06697167,0.10342334,0.14860918,0.04432825,0.145507,0.045685,0.004458934
0.06697167,0.10342334,0.15164109,0.043926656,0.14818,0.045542,0.005076438
0.06697167,0.10342334,0.15472455,0.043478377,0.150853,0.045412,0.005805183
0.06697167,0.10342334,0.15785624,0.04298658,0.153527,0.045294,0.006636657
0.06697167,0.10342334,0.16085328,0.042554025,0.156204,0.045189,0.0072842576
0.06697167,0.10342334,0.163256,0.04243778,0.158883,0.045096,0.007031217
0.06697167,0.10342334,0.16561212,0.042339504,0.161566,0.045016,0.0067226067
0.06697167,0.10342334,0.16793032,0.042259526,0.164253,0.044947,0.0063647963
0.06697167,0.10342334,0.1702195,0.042197876,0.166947,0.04489,0.0059646145
0.06697167,0.10342334,0.17248346,0.04215432,0.169649,0.044845,0.0055251345
0.06697167,0.10342334,0.17473622,0.042129148,0.172359,0.044811,0.0050590634
0.06697167,0.10342334,0.17698891,0.042122066,0.175079,0.044789,0.004576847
0.06697167,0.10342334,0.17924912,0.042132445,0.177812,0.044777,0.0040816814
0.06697167,0.10342334,0.18189968,0.0421736,0.180558,0.044777,0.0039450824
0.06697167,0.10342334,0.18457206,0.042230546,0.183321,0.044788,0.0038085096
0.06697167,0.10342334,0.1872318,0.042300932,0.186101,0.044809,0.003638856
0.06697167,0.10342334,0.1898867,0.04238372,0.188903,0.044842,0.003441982
0.06697167,0.10342334,0.19254138,0.042478096,0.191729,0.044885,0.0032192841
0.06697167,0.10342334,0.19520436,0.04258295,0.194581,0.044938,0.0029784106
0.06697167,0.10342334,0.1978813,0.042697184,0.197464,0.045002,0.0027221069
0.06697167,0.10342334,0.20057489,0.04281997,0.200382,0.045077,0.002449926
0.06697167,0.10342334,0.20329247,0.042950742,0.203339,0.045162,0.0022577792
0.06697167,0.10342334,0.2060409,0.043089256,0.206341,0.045257,0.0024678372
0.06697167,0.10342334,0.2088234,0.043235064,0.209393,0.045363,0.0026975349
0.06697167,0.10342334,0.21164702,0.04338826,0.212502,0.04548,0.002946727
0.06697167,0.10342334,0.21451516,0.043548778,0.215676,0.045607,0.0032190531
0.06697167,0.10342334,0.21743397,0.0437164,0.218924,0.045745,0.003518626
0.06697167,0.10342334,0.22040616,0.043891218,0.222256,0.045893,0.003851626
0.06697167,0.10342334,0.22349574,0.044077083,0.225683,0.046053,0.0041631833
0.06697167,0.10342334,0.22701414,0.044287987,0.22922,0.046224,0.0041418783
0.06697167,0.10342334,0.23062985,0.04451216,0.232882,0.046407,0.0041469857
0.06697167,0.10342334,0.23434183,0.04475034,0.236688,0.046601,0.004196834
0.06697167,0.10342334,0.23814727,0.045002833,0.240661,0.046808,0.004318889
0.06697167,0.10342334,0.24204607,0.0452703,0.244827,0.047027,0.004537627
0.06697167,0.10342334,0.24603455,0.04555291,0.249216,0.04726,0.0048885494
0.06697167,0.10342334,0.25019062,0.045815855,0.253868,0.047508,0.005369544
0.06697167,0.10342334,0.2545724,0.046082657,0.258826,0.04777,0.00594094
0.06697167,0.10342334,0.25943398,0.046621203,0.264148,0.048048,0.0061408095
0.06697167,0.10342334,0.26436955,0.047157533,0.269899,0.048344,0.006715931
0.06697167,0.10342334,0.2697549,0.0476553,0.276165,0.048659,0.007413823
0.06697167,0.10342334,0.27681002,0.048001077,0.283049,0.048995,0.0072328895
0.06697167,0.10342334,0.28524226,0.048287854,0.290682,0.049354,0.006505873
0.06697167,0.10342334,0.29472136,0.048529208,0.299231,0.04974,0.0057204217
0.06697167,0.10342334,0.30403277,0.048810475,0.308909,0.050155,0.0062207505
0.06697167,0.10342334,0.31762367,0.048716657,0.319992,0.050604,0.004255675
0.06697167,0.10342334,0.33151048,0.048623968,0.332842,0.051094,0.0038015395
0.06697167,0.10342334,0.34512177,0.048568945,0.347937,0.05163,0.005876273
0.06697167,0.10342334,0.35844705,0.0485507,0.365914,0.052223,0.011139244
0.06697167,0.10342334,0.37759817,0.0489885,0.387627,0.052884,0.013924342
0.06697167,0.10342334,0.4072588,0.051032517,0.41422,0.053629,0.009557679
0.06697167,0.10342334,0.43543038,0.05316147,0.447197,0.054479,0.013084143
0.06697167,0.10342334,0.47617948,0.05477542,0.488459,0.05546,0.0129640885
0.06697167,0.10342334,0.5293112,0.055990446,0.540149,0.056608,0.011455346
0.06697167,0.10342334,0.6042716,0.057745937,0.604039,0.057964,0.00045064092
0.06697167,0.10342334,0.67964774,0.059716836,0.679987,0.059575,0.00048110634
0.06697167,0.10342334,0.7563603,0.062146872,0.76349,0.061477,0.0077995993
0.06697167,0.10342334,0.8265054,0.064944975,0.844442,0.063681,0.019200563
0.06697167,0.10342334,0.896939,0.067669824,0.910926,0.066148,0.015508831
0.06697167,0.10342334,0.9632974,0.070360795,0.956574,0.068804,0.008280195
0.06697167,0.10342334,0.9713386,0.07296466,0.983094,0.071563,0.01315701
0.06697167,0.10342334,0.9789005,0.07554411,0.996179,0.074357,0.0184656
0.06697167,0.10342334,0.98602027,0.07810145,1.001204,0.077143,0.016142197
0.06697167,0.10342334,0.99103767,0.080567256,1.001779,0.079896,0.011412546
0.06697167,0.10342334,0.99417263,0.08295264,0.999992,0.082602,0.0061700195
0.06697167,0.10342334,0.9907662,0.08560608,0.996966,0.085256,0.0065498576
0.06697167,0.10342334,0.9861254,0.0881826,0.99329,0.087855,0.0074921995
0.06697167,0.10342334,0.9820874,0.090595454,0.989269,0.090397,0.007380098
0.06697167,0.10342334,0.9779541,0.09299741,0.985062,0.092882,0.007223323
0.06697167,0.10342334,0.9738052,0.09528264,0.980752,0.095311,0.0069751665
0.06697167,0.10342334,0.96966004,0.09745726,0.976383,0.097684,0.0069496706
0.06697167,0.10342334,0.9650226,0.09969966,0.971976,0.100002,0.0072556958
0.06697167,0.10342334,0.96029377,0.10193719,0.967544,0.102265,0.00757806
0.06697167,0.10342334,0.9555749,0.10415754,0.963093,0.104475,0.007835515
0.06697167,0.10342334,0.9508406,0.10637132,0.958626,0.106632,0.008046061
0.06697167,0.10342334,0.9461043,0.1084983,0.954143,0.108737,0.008277401
0.06697167,0.10342334,0.94141245,0.11057784,0.949645,0.110791,0.008445695
0.06697167,0.10342334,0.9367804,0.11262128,0.94513,0.112795,0.008523323
0.06697167,0.10342334,0.9322085,0.11462812,0.940597,0.114748,0.008508399
0.06697167,0.10342334,0.92769545,0.1165974,0.936046,0.116653,0.008406155
0.06697167,0.10342334,0.92323726,0.11852849,0.931473,0.118509,0.008255243
0.06697167,0.10342334,0.91883045,0.12042063,0.926879,0.120317,0.0081521645
0.06697167,0.10342334,0.914468,0.122272894,0.922259,0.122078,0.007985875
0.06697167,0.10342334,0.910143,0.124084525,0.917613,0.123793,0.007761538
0.06697167,0.10342334,0.9058466,0.12585457,0.912937,0.125463,0.0074819624
0.06697167,0.10342334,0.90156996,0.12758222,0.908229,0.127087,0.007154256
0.06697167,0.10342334,0.8973015,0.12926652,0.903486,0.128666,0.006785035
0.06697167,0.10342334,0.8930309,0.13090652,0.898706,0.130202,0.006379664
0.06697167,0.10342334,0.88874394,0.13250127,0.893884,0.131694,0.0059473366
0.06697167,0.10342334,0.88442963,0.13404983,0.889016,0.133143,0.005493179
0.06697167,0.10342334,0.88007385,0.1355513,0.884099,0.13455,0.0050264597
0.06697167,0.10342334,0.8756617,0.13700473,0.879129,0.135915,0.004557058
0.06697167,0.10342334,0.8711791,0.13840912,0.8741,0.137238,0.0040920526
0.06697167,0.10342334,0.8666092,0.13976353,0.869006,0.13852,0.003640294
0.06697167,0.10342334,0.8619388,0.14106718,0.863842,0.139762,0.0032084137
0.06697167,0.10342334,0.85715157,0.14231896,0.858601,0.140963,0.002805367
0.06697167,0.10342334,0.8522305,0.1435182,0.853275,0.142124,0.0024387091
0.06697167,0.10342334,0.8471613,0.14466396,0.847857,0.143245,0.0021146685
0.06697167,0.10342334,0.8419263,0.14575551,0.842335,0.144327,0.0018372238
0.06697167,0.10342334,0.83651155,0.14679217,0.8367,0.145369,0.00161165
0.06697167,0.10342334,0.8309004,0.14777333,0.83094,0.146373,0.0014399588
0.06697167,0.10342334,0.8250773,0.14869823,0.82504,0.147337,0.0013985336
0.06697167,0.10342334,0.8190287,0.14956658,0.818984,0.148262,0.0013492852
0.06697167,0.10342334,0.8127387,0.15037788,0.812754,0.149148,0.001245141
0.06697167,0.10342334,0.8061938,0.15113167,0.806329,0.149995,0.0012718588
0.06697167,0.10342334,0.79937196,0.1518298,0.799684,0.150803,0.0013388246
0.06697167,0.10342334,0.7918119,0.15255533,0.792788,0.151571,0.0019604713
0.06697167,0.10342334,0.78394663,0.15322554,0.785608,0.152299,0.0025878996
0.06697167,0.10342334,0.7757673,0.15384018,0.778103,0.152986,0.0031898469
0.06697167,0.10342334,0.76726556,0.15439957,0.770221,0.153632,0.0037230104
0.06697167,0.10342334,0.7584332,0.15490362,0.761904,0.154235,0.0041393936
0.06697167,0.10342334,0.7492645,0.15535268,0.753078,0.154796,0.0043701828
0.06697167,0.10342334,0.7397531,0.15574703,0.74365,0.155311,0.004332915
0.06697167,0.10342334,0.72989434,0.15608737,0.733509,0.155779,0.0039230287
0.06697167,0.10342334,0.7196834,0.15637408,0.722509,0.156198,0.0030017048
0.06697167,0.10342334,0.7091193,0.15660813,0.710468,0.156565,0.0013918132
0.06697167,0.10342334,0.6981979,0.15679032,0.697147,0.156876,0.0011365712
0.06697167,0.10342334,0.68691885,0.15692164,0.682232,0.157126,0.004891187
0.06697167,0.10342334,0.67528224,0.15700315,0.665307,0.15731,0.010282099
0.06697167,0.10342334,0.66317284,0.15713072,0.645806,0.157419,0.017655104
0.06697167,0.10342334,0.6356676,0.1581606,0.622954,0.157443,0.013431206
0.06697167,0.10342334,0.60420597,0.159389,0.595679,0.157369,0.010546982
0.06697167,0.10342334,0.57161516,0.16063209,0.562482,0.157178,0.012587249
0.06697167,0.10342334,0.5379149,0.16188991,0.521298,0.156844,0.021662787
0.06697167,0.10342334,0.5031271,0.16316241,0.469385,0.156334,0.040570512
0.06697167,0.10342334,0.44377527,0.16022123,0.4035,0.155601,0.044895515
0.06697167,0.10342334,0.35545564,0.1553824,0.321004,0.15459,0.035244033
0.06697167,0.10342334,0.26507056,0.1504504,0.222941,0.153237,0.044916168
0.06697167,0.10342334,0.17265426,0.14541602,0.118754,0.151501,0.059985235
0.06697167,0.10342334,0.07827054,0.14028102,0.026388,0.149394,0.060995523
0.06697167,0.10342334,-0.018016089,0.1350498,-0.039142,0.146998,0.03307411
0.06697167,0.10342334,-0.067060605,0.13460569,-0.076664,0.144432,0.019429699
0.06697167,0.10342334,-0.08855383,0.13698937,-0.094525,0.141796,0.010777794
0.06697167,0.10342334,-0.10791443,0.13895552,-0.10137,0.139154,0.006742917
0.06697167,0.10342334,-0.10537915,0.13681214,-0.102715,0.136537,0.0029392838
0.06697167,0.10342334,-0.10276787,0.13463864,-0.101455,0.133962,0.0019894987
0.06697167,0.10342334,-0.1000842,0.1324372,-0.098984,0.131435,0.00210239
0.06697167,0.10342334,-0.09733103,0.13020986,-0.095957,0.128959,0.0026248917
0.06697167,0.10342334,-0.09451155,0.1279586,-0.092677,0.126536,0.0032571554
0.06697167,0.10342334,-0.091555044,0.12573974,-0.089286,0.124163,0.003845781
0.06697167,0.10342334,-0.088303104,0.12367332,-0.085849,0.121843,0.004284419
0.06697167,0.10342334,-0.085004464,0.12158087,-0.082398,0.119572,0.0046153367
0.06697167,0.10342334,-0.08166231,0.11946377,-0.078949,0.117352,0.0048250854
0.06697167,0.10342334,-0.07827969,0.11732302,-0.075508,0.11518,0.0049147084
0.06697167,0.10342334,-0.07495724,0.11506806,-0.072078,0.113057,0.0048903003
0.06697167,0.10342334,-0.071649626,0.11274547,-0.068662,0.110981,0.004752092
0.06697167,0.10342334,-0.06831859,0.11039504,-0.065261,0.108951,0.004501626
0.06697167,0.10342334,-0.06496735,0.108017795,-0.061874,0.106968,0.004143145
0.06697167,0.10342334,-0.06159814,0.10561448,-0.058502,0.105029,0.0036816224
0.06697167,0.10342334,-0.05821385,0.10318606,-0.055145,0.103134,0.003120914
