Problem,Folder,Final Error 1,Final Error 2,Hidden Layers,Pinn Info,Batch Size,Inf speed,total_neurons,shape
A,simulation212,0.0026321676559746265,0.017833471298217773,"[['ELU', 128], ['LeakyReLU', 32], ['Tanh', 32]]",False,N/A,-1.0,192,bottleneck
A,simulation30,0.00043996749445796013,0.02471582591533661,"[['ReLU', 32], ['SiLU', 64], ['Tanh', 128]]",False,N/A,-1.0,224,funnel
A,simulation333,0.0008885532733984292,0.02462977170944214,"[['Sigmoid', 128], ['ReLU', 32], ['SiLU', 64]]",False,N/A,-1.0,224,bowtie
A,simulation231,0.0009558392921462655,0.010905623435974121,"[['ReLU', 64], ['Sigmoid', 32], ['ReLU', 16]]",False,N/A,-1.0,112,bottleneck
A,simulation8,0.0017283341148868203,0.030786633491516113,"[['LeakyReLU', 16], ['Tanh', 32], ['ReLU', 64]]",False,N/A,-1.0,112,funnel
A,simulation532,0.000995158450677991,0.022956371307373047,"[['Sigmoid', 32], ['SiLU', 128]]",False,N/A,-1.0,160,funnel
A,simulation437,0.0011088458122685552,0.027124159038066864,"[['ReLU', 64], ['LeakyReLU', 128], ['ReLU', 16]]",False,N/A,-1.0,208,diamond
A,simulation669,0.0016354636754840612,0.033976078033447266,"[['Sigmoid', 32], ['LeakyReLU', 32]]",False,N/A,-1.0,64,rectangle
A,simulation161,0.001083166105672717,0.025597989559173584,"[['Sigmoid', 16], ['LeakyReLU', 16], ['LeakyReLU', 16]]",False,N/A,-1.0,48,rectangle
A,simulation744,0.0014267286751419306,0.021899104118347168,"[['Sigmoid', 64], ['LeakyReLU', 32]]",False,N/A,-1.0,96,bottleneck
A,simulation133,0.0008678663289174438,0.036208152770996094,"[['ReLU', 64], ['SiLU', 64], ['Tanh', 64]]",False,N/A,-1.0,192,rectangle
A,simulation737,0.002208202611654997,0.011952638626098633,"[['ReLU', 64], ['Tanh', 16]]",False,N/A,-1.0,80,bottleneck
A,simulation68,0.0008930740877985954,0.008904539048671722,"[['SiLU', 16], ['Sigmoid', 32], ['SiLU', 128]]",False,N/A,-1.0,176,funnel
A,simulation731,0.0023471226450055838,0.013459891080856323,"[['ReLU', 128], ['ELU', 32]]",False,N/A,-1.0,160,bottleneck
A,simulation198,0.0035363086499273777,0.017016038298606873,"[['SiLU', 64], ['LeakyReLU', 64], ['Sigmoid', 64]]",False,N/A,-1.0,192,rectangle
A,simulation452,0.0007745561888441443,0.01090782880783081,"[['Sigmoid', 32], ['Tanh', 64], ['ELU', 16]]",False,N/A,-1.0,112,diamond
A,simulation715,0.0012453470844775438,0.02855457365512848,"[['SiLU', 128], ['LeakyReLU', 64]]",False,N/A,-1.0,192,bottleneck
A,simulation187,0.0010866682277992368,0.035854749381542206,"[['ReLU', 16], ['LeakyReLU', 16], ['ELU', 16]]",False,N/A,-1.0,48,rectangle
A,simulation98,0.0011937996605411172,0.02149912714958191,"[['LeakyReLU', 16], ['Tanh', 32], ['ReLU', 32]]",False,N/A,-1.0,80,funnel
A,simulation474,0.0005780698265880346,0.011500008404254913,"[['ELU', 16], ['SiLU', 128], ['ELU', 16]]",False,N/A,-1.0,160,diamond
A,simulation410,0.001246212632395327,0.01040433906018734,"[['ReLU', 64], ['ReLU', 128], ['Sigmoid', 16]]",False,N/A,-1.0,208,diamond
A,simulation31,0.0009186215465888381,0.014584973454475403,"[['Sigmoid', 16], ['Tanh', 32], ['ELU', 32]]",False,N/A,-1.0,80,funnel
A,simulation472,0.0005214482662267983,0.03227923437952995,"[['Sigmoid', 16], ['Tanh', 128], ['LeakyReLU', 16]]",False,N/A,-1.0,160,diamond
A,simulation627,0.0009598032338544726,0.020171284675598145,"[['SiLU', 16], ['ELU', 16]]",False,N/A,-1.0,32,rectangle
A,simulation587,0.004780057817697525,0.02610662579536438,"[['SiLU', 16], ['ELU', 128]]",False,N/A,-1.0,144,funnel
A,simulation481,0.007407134864479303,0.01911097764968872,"[['SiLU', 64], ['ELU', 128], ['Tanh', 64]]",False,N/A,-1.0,256,diamond
A,simulation245,0.002475228626281023,0.030871033668518066,"[['ELU', 128], ['ELU', 64], ['ELU', 64]]",False,N/A,-1.0,256,bottleneck
A,simulation513,0.007959101349115372,0.023418009281158447,"[['ELU', 64], ['Tanh', 128]]",False,N/A,-1.0,192,funnel
A,simulation204,0.0019924351945519447,0.023584336042404175,"[['LeakyReLU', 128], ['ELU', 16], ['ELU', 16]]",False,N/A,-1.0,160,bottleneck
A,simulation787,0.0010761695448309183,0.028615135699510574,"[['LeakyReLU', 32], ['LeakyReLU', 16]]",False,N/A,-1.0,48,bottleneck
A,simulation207,0.001515748561359942,0.03157179802656174,"[['LeakyReLU', 128], ['ReLU', 64], ['ELU', 32]]",False,N/A,-1.0,224,bottleneck
A,simulation339,0.0007594766793772578,0.006591081619262695,"[['LeakyReLU', 128], ['Sigmoid', 32], ['Tanh', 64]]",False,N/A,-1.0,224,bowtie
A,simulation143,0.0012280510272830725,0.01997244358062744,"[['SiLU', 16], ['LeakyReLU', 16], ['LeakyReLU', 16]]",False,N/A,-1.0,48,rectangle
A,simulation765,0.004853553604334593,0.012329094111919403,"[['SiLU', 128], ['Tanh', 32]]",False,N/A,-1.0,160,bottleneck
A,simulation177,0.0014401894295588136,0.023034095764160156,"[['Sigmoid', 64], ['ELU', 64], ['Sigmoid', 64]]",False,N/A,-1.0,192,rectangle
A,simulation2,0.001115231541916728,0.040958598256111145,"[['ELU', 16], ['Sigmoid', 64], ['Sigmoid', 64]]",False,N/A,-1.0,144,funnel
A,simulation57,0.0012343523558229208,0.05798833817243576,"[['ReLU', 16], ['Tanh', 64], ['LeakyReLU', 128]]",False,N/A,-1.0,208,funnel
A,simulation332,0.0008723202045075595,0.019378967583179474,"[['Sigmoid', 128], ['ReLU', 16], ['LeakyReLU', 64]]",False,N/A,-1.0,208,bowtie
A,simulation372,0.0004662268911488354,0.012082325294613838,"[['ReLU', 32], ['SiLU', 16], ['ReLU', 32]]",False,N/A,-1.0,80,bowtie
A,simulation797,0.002006283961236477,0.039369285106658936,"[['SiLU', 128], ['ReLU', 16]]",False,N/A,-1.0,144,bottleneck
A,simulation697,0.0015313358744606376,0.029246360063552856,"[['ELU', 32], ['LeakyReLU', 32]]",False,N/A,-1.0,64,rectangle
A,simulation559,0.0069174980744719505,0.020402729511260986,"[['ReLU', 16], ['ELU', 64]]",False,N/A,-1.0,80,funnel
A,simulation151,0.0016455877339467406,0.010926937684416771,"[['ELU', 64], ['ReLU', 64], ['Sigmoid', 64]]",False,N/A,-1.0,192,rectangle
A,simulation469,0.0016802666941657662,0.05401015281677246,"[['Sigmoid', 16], ['LeakyReLU', 64], ['ReLU', 32]]",False,N/A,-1.0,112,diamond
A,simulation376,0.0006214278982952237,0.01798507571220398,"[['LeakyReLU', 64], ['Sigmoid', 32], ['LeakyReLU', 128]]",False,N/A,-1.0,224,bowtie
A,simulation473,0.0013282799627631903,0.038630709052085876,"[['ReLU', 16], ['Tanh', 32], ['LeakyReLU', 16]]",False,N/A,-1.0,64,diamond
A,simulation497,0.001176760415546596,0.02885330468416214,"[['SiLU', 32], ['LeakyReLU', 64], ['LeakyReLU', 32]]",False,N/A,-1.0,128,diamond
A,simulation343,0.0012448013294488192,0.020941637456417084,"[['Tanh', 128], ['ReLU', 32], ['LeakyReLU', 64]]",False,N/A,-1.0,224,bowtie
A,simulation468,0.0010158863151445985,0.019645631313323975,"[['ReLU', 32], ['LeakyReLU', 64], ['ReLU', 16]]",False,N/A,-1.0,112,diamond
A,simulation691,0.0007935194298624992,0.02221354842185974,"[['Sigmoid', 16], ['LeakyReLU', 16]]",False,N/A,-1.0,32,rectangle
A,simulation680,0.0019848369993269444,0.04415517300367355,"[['Sigmoid', 16], ['SiLU', 16]]",False,N/A,-1.0,32,rectangle
A,simulation153,0.0010359103325754404,0.010433964431285858,"[['ReLU', 32], ['Sigmoid', 32], ['ReLU', 32]]",False,N/A,-1.0,96,rectangle
A,simulation149,0.0011040292447432876,0.02319437265396118,"[['LeakyReLU', 32], ['Sigmoid', 32], ['ReLU', 32]]",False,N/A,-1.0,96,rectangle
A,simulation90,0.0009460246074013412,0.0421639084815979,"[['ReLU', 16], ['LeakyReLU', 16], ['SiLU', 128]]",False,N/A,-1.0,160,funnel
A,simulation192,0.0013346648775041103,0.028455570340156555,"[['Tanh', 64], ['Sigmoid', 64], ['SiLU', 64]]",False,N/A,-1.0,192,rectangle
A,simulation713,0.0011663285549730062,0.029729999601840973,"[['LeakyReLU', 128], ['ReLU', 16]]",False,N/A,-1.0,144,bottleneck
A,simulation76,0.000712480628862977,0.03216755390167236,"[['Sigmoid', 32], ['SiLU', 64], ['LeakyReLU', 128]]",False,N/A,-1.0,224,funnel
A,simulation491,0.0007089499849826097,0.021716460585594177,"[['Sigmoid', 16], ['SiLU', 64], ['LeakyReLU', 32]]",False,N/A,-1.0,112,diamond
A,simulation613,0.010694149881601334,0.10031627118587494,"[['ELU', 64], ['Tanh', 64]]",False,N/A,-1.0,128,rectangle
A,simulation227,0.004058259539306164,0.039435818791389465,"[['SiLU', 64], ['SiLU', 32], ['Tanh', 32]]",False,N/A,-1.0,128,bottleneck
A,simulation774,0.0023810097482055426,0.03184598684310913,"[['ELU', 128], ['ELU', 32]]",False,N/A,-1.0,160,bottleneck
A,simulation521,0.0008986553293652833,0.021936282515525818,"[['LeakyReLU', 16], ['ELU', 64]]",False,N/A,-1.0,80,funnel
A,simulation247,0.0009000411373563111,0.03998161852359772,"[['Sigmoid', 64], ['ReLU', 16], ['LeakyReLU', 16]]",False,N/A,-1.0,96,bottleneck
A,simulation522,0.0015812546480447054,0.023166179656982422,"[['SiLU', 32], ['SiLU', 128]]",False,N/A,-1.0,160,funnel
A,simulation672,0.001933980151079595,0.024748802185058594,"[['Sigmoid', 128], ['LeakyReLU', 128]]",False,N/A,-1.0,256,rectangle
A,simulation322,0.0005438647931441665,0.01809445023536682,"[['LeakyReLU', 64], ['LeakyReLU', 32], ['SiLU', 64]]",False,N/A,-1.0,160,bowtie
A,simulation381,0.0016314418753609061,0.025331169366836548,"[['SiLU', 32], ['ELU', 16], ['ReLU', 128]]",False,N/A,-1.0,176,bowtie
A,simulation614,0.0012024430325254798,0.04731282591819763,"[['ELU', 16], ['LeakyReLU', 16]]",False,N/A,-1.0,32,rectangle
A,simulation644,0.0020938776433467865,0.046701230108737946,"[['ELU', 16], ['ReLU', 16]]",False,N/A,-1.0,32,rectangle
A,simulation291,0.0011928996536880732,0.010638892650604248,"[['Sigmoid', 128], ['Tanh', 32], ['ELU', 16]]",False,N/A,-1.0,176,bottleneck
A,simulation286,0.0013576572528108954,0.025348588824272156,"[['SiLU', 32], ['Sigmoid', 32], ['SiLU', 16]]",False,N/A,-1.0,80,bottleneck
A,simulation344,0.0006663327803835273,0.008786559104919434,"[['ReLU', 64], ['Tanh', 16], ['LeakyReLU', 128]]",False,N/A,-1.0,208,bowtie
A,simulation750,0.0017830723663792014,0.032014429569244385,"[['ELU', 128], ['LeakyReLU', 64]]",False,N/A,-1.0,192,bottleneck
A,simulation764,0.0017309682443737984,0.014180898666381836,"[['Tanh', 128], ['SiLU', 64]]",False,N/A,-1.0,192,bottleneck
A,simulation426,0.000909426889847964,0.030926275998353958,"[['ELU', 32], ['SiLU', 128], ['LeakyReLU', 16]]",False,N/A,-1.0,176,diamond
A,simulation19,0.0008087518508546054,0.008978009223937988,"[['ELU', 32], ['Tanh', 32], ['ReLU', 64]]",False,N/A,-1.0,128,funnel
A,simulation62,0.0012397959362715483,0.029648438096046448,"[['LeakyReLU', 16], ['Tanh', 32], ['Sigmoid', 64]]",False,N/A,-1.0,112,funnel
A,simulation495,0.0008523574215359986,0.011840619146823883,"[['SiLU', 16], ['ReLU', 32], ['LeakyReLU', 16]]",False,N/A,-1.0,64,diamond
A,simulation772,0.0034571874421089888,0.02199462056159973,"[['ReLU', 128], ['Tanh', 16]]",False,N/A,-1.0,144,bottleneck
A,simulation65,0.0009107024525292218,0.006337652448564768,"[['ELU', 16], ['Sigmoid', 32], ['ELU', 128]]",False,N/A,-1.0,176,funnel
A,simulation272,0.000867841939907521,0.015681061893701553,"[['LeakyReLU', 64], ['ELU', 16], ['LeakyReLU', 16]]",False,N/A,-1.0,96,bottleneck
A,simulation570,0.002905433066189289,0.01633363962173462,"[['ELU', 16], ['ELU', 128]]",False,N/A,-1.0,144,funnel
A,simulation362,0.000781315378844738,0.012018978595733643,"[['Sigmoid', 64], ['ELU', 32], ['ELU', 64]]",False,N/A,-1.0,160,bowtie
A,simulation429,0.0004409714601933956,0.009553954005241394,"[['LeakyReLU', 16], ['Sigmoid', 128], ['LeakyReLU', 16]]",False,N/A,-1.0,160,diamond
A,simulation37,0.0007574040209874511,0.014558210968971252,"[['SiLU', 32], ['LeakyReLU', 64], ['LeakyReLU', 64]]",False,N/A,-1.0,160,funnel
A,simulation418,0.00230749836191535,0.09563221782445908,"[['Tanh', 16], ['ReLU', 128], ['Tanh', 16]]",False,N/A,-1.0,160,diamond
A,simulation274,0.0006066816858947277,0.009182915091514587,"[['ReLU', 64], ['Sigmoid', 32], ['ELU', 16]]",False,N/A,-1.0,112,bottleneck
A,simulation563,0.002069357316941023,0.030405938625335693,"[['ELU', 16], ['LeakyReLU', 64]]",False,N/A,-1.0,80,funnel
A,simulation325,0.0009208666160702705,0.014554321765899658,"[['ELU', 64], ['Tanh', 16], ['ReLU', 32]]",False,N/A,-1.0,112,bowtie
A,simulation18,0.0025055534206330776,0.018400318920612335,"[['ELU', 32], ['ReLU', 32], ['Sigmoid', 64]]",False,N/A,-1.0,128,funnel
A,simulation55,0.0012174316216260195,0.021686729043722153,"[['SiLU', 32], ['LeakyReLU', 32], ['SiLU', 128]]",False,N/A,-1.0,192,funnel
A,simulation716,0.0018155109137296677,0.026146208867430687,"[['Sigmoid', 128], ['LeakyReLU', 16]]",False,N/A,-1.0,144,bottleneck
A,simulation304,0.0007773394463583827,0.01084936410188675,"[['Tanh', 128], ['ReLU', 16], ['SiLU', 32]]",False,N/A,-1.0,176,bowtie
A,simulation157,0.0013138905633240938,0.05451272428035736,"[['Tanh', 32], ['SiLU', 32], ['Sigmoid', 32]]",False,N/A,-1.0,96,rectangle
A,simulation728,0.0014856753405183554,0.05395430326461792,"[['SiLU', 128], ['LeakyReLU', 32]]",False,N/A,-1.0,160,bottleneck
A,simulation73,0.0010613984195515513,0.013978267088532448,"[['ReLU', 16], ['ReLU', 32], ['SiLU', 128]]",False,N/A,-1.0,176,funnel
A,simulation567,0.0028769145719707012,0.05564868450164795,"[['ReLU', 64], ['ELU', 128]]",False,N/A,-1.0,192,funnel
A,simulation112,0.0008563706651329994,0.020963154733181,"[['Tanh', 16], ['LeakyReLU', 16], ['ELU', 16]]",False,N/A,-1.0,48,rectangle
A,simulation431,0.001477202051319182,0.05703730508685112,"[['Tanh', 16], ['ELU', 64], ['ReLU', 32]]",False,N/A,-1.0,112,diamond
A,simulation117,0.0017755931476131082,0.040696367621421814,"[['LeakyReLU', 16], ['LeakyReLU', 16], ['SiLU', 16]]",False,N/A,-1.0,48,rectangle
A,simulation448,0.005706676747649908,0.013473637402057648,"[['ReLU', 64], ['Tanh', 128], ['ELU', 64]]",False,N/A,-1.0,256,diamond
A,simulation398,0.0006989217945374548,0.01163482666015625,"[['LeakyReLU', 128], ['SiLU', 16], ['Tanh', 64]]",False,N/A,-1.0,208,bowtie
A,simulation451,0.0009277221979573369,0.027245059609413147,"[['Sigmoid', 16], ['LeakyReLU', 128], ['LeakyReLU', 16]]",False,N/A,-1.0,160,diamond
A,simulation145,0.001452831900678575,0.01920376718044281,"[['Tanh', 32], ['LeakyReLU', 32], ['LeakyReLU', 32]]",False,N/A,-1.0,96,rectangle
A,simulation593,0.002185216173529625,0.02808624505996704,"[['Sigmoid', 32], ['LeakyReLU', 64]]",False,N/A,-1.0,96,funnel
A,simulation197,0.0012238596100360155,0.04007502272725105,"[['ELU', 64], ['ELU', 64], ['LeakyReLU', 64]]",False,N/A,-1.0,192,rectangle
A,simulation69,0.0008503898279741406,0.010768041014671326,"[['ReLU', 16], ['Tanh', 16], ['Sigmoid', 64]]",False,N/A,-1.0,96,funnel
A,simulation727,0.0010595550993457437,0.01437985897064209,"[['Tanh', 32], ['Sigmoid', 16]]",False,N/A,-1.0,48,bottleneck
A,simulation534,0.0013247033348307014,0.017584122717380524,"[['LeakyReLU', 64], ['ReLU', 128]]",False,N/A,-1.0,192,funnel
A,simulation287,0.0010142462560907006,0.014216557145118713,"[['SiLU', 128], ['SiLU', 32], ['ReLU', 32]]",False,N/A,-1.0,192,bottleneck
A,simulation41,0.0005449657910503447,0.010480880737304688,"[['LeakyReLU', 32], ['LeakyReLU', 64], ['ReLU', 128]]",False,N/A,-1.0,224,funnel
A,simulation326,0.0012117174919694662,0.012942468747496605,"[['ReLU', 64], ['LeakyReLU', 32], ['ELU', 128]]",False,N/A,-1.0,224,bowtie
A,simulation221,0.0009588051470927894,0.011887073516845703,"[['LeakyReLU', 64], ['LeakyReLU', 32], ['LeakyReLU', 16]]",False,N/A,-1.0,112,bottleneck
A,simulation218,0.0009857767727226019,0.01764754205942154,"[['Sigmoid', 32], ['ReLU', 16], ['SiLU', 16]]",False,N/A,-1.0,64,bottleneck
A,simulation28,0.0010992418974637985,0.029620900750160217,"[['Tanh', 16], ['SiLU', 32], ['ReLU', 64]]",False,N/A,-1.0,112,funnel
A,simulation184,0.0007984304102137685,0.0070727914571762085,"[['LeakyReLU', 16], ['Tanh', 16], ['ELU', 16]]",False,N/A,-1.0,48,rectangle
A,simulation574,0.0014632634120061994,0.025773677974939346,"[['ELU', 32], ['ReLU', 64]]",False,N/A,-1.0,96,funnel
A,simulation47,0.0011638760333880782,0.033780522644519806,"[['Tanh', 32], ['Tanh', 64], ['ELU', 128]]",False,N/A,-1.0,224,funnel
A,simulation15,0.000990058295428753,0.023979008197784424,"[['Sigmoid', 32], ['Tanh', 64], ['ReLU', 64]]",False,N/A,-1.0,160,funnel
A,simulation383,0.0012053630780428648,0.03692684322595596,"[['LeakyReLU', 32], ['LeakyReLU', 16], ['SiLU', 128]]",False,N/A,-1.0,176,bowtie
A,simulation259,0.0013960333308205009,0.08299180865287781,"[['LeakyReLU', 128], ['ELU', 64], ['SiLU', 64]]",False,N/A,-1.0,256,bottleneck
A,simulation340,0.0013435521395877004,0.020857200026512146,"[['Tanh', 64], ['LeakyReLU', 16], ['Tanh', 64]]",False,N/A,-1.0,144,bowtie
A,simulation640,0.0007566180429421365,0.02152203768491745,"[['ReLU', 32], ['ReLU', 32]]",False,N/A,-1.0,64,rectangle
A,simulation155,0.0008480685646645725,0.020424602553248405,"[['SiLU', 64], ['SiLU', 64], ['ReLU', 64]]",False,N/A,-1.0,192,rectangle
A,simulation122,0.0009277025237679482,0.025949209928512573,"[['SiLU', 32], ['ReLU', 32], ['LeakyReLU', 32]]",False,N/A,-1.0,96,rectangle
A,simulation545,0.0011839241487905383,0.026773497462272644,"[['Sigmoid', 32], ['ELU', 128]]",False,N/A,-1.0,160,funnel
A,simulation543,0.0014122102875262499,0.03449909761548042,"[['LeakyReLU', 32], ['ReLU', 128]]",False,N/A,-1.0,160,funnel
A,simulation393,0.0005216457648202777,0.008180171251296997,"[['ReLU', 128], ['LeakyReLU', 16], ['Sigmoid', 64]]",False,N/A,-1.0,208,bowtie
A,simulation678,0.003524837316945195,0.02941553294658661,"[['Tanh', 64], ['Tanh', 64]]",False,N/A,-1.0,128,rectangle
A,simulation622,0.0005466731963679194,0.01823471486568451,"[['ReLU', 32], ['SiLU', 32]]",False,N/A,-1.0,64,rectangle
A,simulation492,0.0005703401984646916,0.017885878682136536,"[['ELU', 32], ['Sigmoid', 128], ['ELU', 64]]",False,N/A,-1.0,224,diamond
A,simulation653,0.0011670725652948022,0.02712470293045044,"[['Tanh', 16], ['ReLU', 16]]",False,N/A,-1.0,32,rectangle
A,simulation294,0.0009316694922745228,0.014802783727645874,"[['ELU', 128], ['SiLU', 32], ['LeakyReLU', 32]]",False,N/A,-1.0,192,bottleneck
A,simulation767,0.0008944427827373147,0.036833301186561584,"[['ReLU', 128], ['LeakyReLU', 16]]",False,N/A,-1.0,144,bottleneck
A,simulation193,0.0010200667893514037,0.005408477038145065,"[['Tanh', 64], ['Tanh', 64], ['SiLU', 64]]",False,N/A,-1.0,192,rectangle
A,simulation267,0.0010964532848447561,0.022056909278035164,"[['ELU', 32], ['ReLU', 16], ['SiLU', 16]]",False,N/A,-1.0,64,bottleneck
A,simulation293,0.0014080803375691175,0.02199723571538925,"[['Tanh', 64], ['ReLU', 64], ['LeakyReLU', 16]]",False,N/A,-1.0,144,bottleneck
A,simulation602,0.00233249319717288,0.035938724875450134,"[['LeakyReLU', 16], ['Tanh', 16]]",False,N/A,-1.0,32,rectangle
A,simulation330,0.0013402786571532488,0.019493326544761658,"[['Tanh', 64], ['SiLU', 32], ['SiLU', 64]]",False,N/A,-1.0,160,bowtie
A,simulation209,0.0011194285470992327,0.011306732892990112,"[['LeakyReLU', 64], ['Tanh', 64], ['Sigmoid', 16]]",False,N/A,-1.0,144,bottleneck
A,simulation266,0.0006414446979761124,0.012734979391098022,"[['Sigmoid', 64], ['Tanh', 32], ['ReLU', 32]]",False,N/A,-1.0,128,bottleneck
A,simulation591,0.0016255012014880776,0.039512358605861664,"[['LeakyReLU', 16], ['ReLU', 128]]",False,N/A,-1.0,144,funnel
A,simulation331,0.0008403255487792194,0.014281630516052246,"[['ReLU', 32], ['LeakyReLU', 16], ['ReLU', 64]]",False,N/A,-1.0,112,bowtie
A,simulation142,0.0010343443136662245,0.021421529352664948,"[['SiLU', 16], ['ELU', 16], ['ReLU', 16]]",False,N/A,-1.0,48,rectangle
A,simulation428,0.0008044795249588788,0.020350433886051178,"[['Tanh', 16], ['ELU', 128], ['ELU', 64]]",False,N/A,-1.0,208,diamond
A,simulation645,0.0015392790082842112,0.07009293138980865,"[['ELU', 64], ['ReLU', 64]]",False,N/A,-1.0,128,rectangle
A,simulation654,0.01462420541793108,0.04573968052864075,"[['SiLU', 128], ['ELU', 128]]",False,N/A,-1.0,256,rectangle
A,simulation725,0.0017046822467818856,0.03943530470132828,"[['Tanh', 128], ['ReLU', 64]]",False,N/A,-1.0,192,bottleneck
A,simulation310,0.0009121280163526535,0.010773539543151855,"[['Sigmoid', 128], ['ReLU', 16], ['SiLU', 32]]",False,N/A,-1.0,176,bowtie
A,simulation283,0.0028468454256653786,0.06346845626831055,"[['ELU', 128], ['Tanh', 64], ['Tanh', 64]]",False,N/A,-1.0,256,bottleneck
A,simulation70,0.0008711324771866202,0.01687854528427124,"[['ELU', 32], ['LeakyReLU', 64], ['LeakyReLU', 64]]",False,N/A,-1.0,160,funnel
A,simulation84,0.0006818963447585702,0.018947511911392212,"[['Sigmoid', 32], ['SiLU', 64], ['Tanh', 128]]",False,N/A,-1.0,224,funnel
A,simulation373,0.0006847197655588388,0.020464114844799042,"[['SiLU', 64], ['ReLU', 16], ['ELU', 32]]",False,N/A,-1.0,112,bowtie
A,simulation683,0.0015886090695858002,0.013860085979104042,"[['Tanh', 32], ['SiLU', 32]]",False,N/A,-1.0,64,rectangle
A,simulation12,0.0014178084675222635,0.046438753604888916,"[['ELU', 32], ['LeakyReLU', 32], ['LeakyReLU', 128]]",False,N/A,-1.0,192,funnel
A,simulation320,0.0006502949399873614,0.02529187500476837,"[['ELU', 32], ['Sigmoid', 16], ['ReLU', 32]]",False,N/A,-1.0,80,bowtie
A,simulation255,0.0005365890101529658,0.01938575878739357,"[['LeakyReLU', 64], ['SiLU', 32], ['ReLU', 32]]",False,N/A,-1.0,128,bottleneck
A,simulation220,0.001106036244891584,0.046991750597953796,"[['Tanh', 64], ['SiLU', 32], ['Sigmoid', 16]]",False,N/A,-1.0,112,bottleneck
A,simulation302,0.0006636676844209433,0.007065504789352417,"[['LeakyReLU', 32], ['Tanh', 16], ['ELU', 64]]",False,N/A,-1.0,112,bowtie
A,simulation160,0.000993169262073934,0.05422387272119522,"[['Tanh', 32], ['LeakyReLU', 32], ['ELU', 32]]",False,N/A,-1.0,96,rectangle
A,simulation124,0.001249243039637804,0.0319223552942276,"[['ELU', 16], ['Sigmoid', 16], ['SiLU', 16]]",False,N/A,-1.0,48,rectangle
A,simulation689,0.0013853454729542136,0.020066648721694946,"[['ReLU', 64], ['ReLU', 64]]",False,N/A,-1.0,128,rectangle
A,simulation703,0.001307895639911294,0.0243789404630661,"[['ELU', 128], ['Tanh', 16]]",False,N/A,-1.0,144,bottleneck
A,simulation273,0.0005957152461633086,0.020380254834890366,"[['ReLU', 128], ['SiLU', 32], ['LeakyReLU', 32]]",False,N/A,-1.0,192,bottleneck
A,simulation537,0.004241317976266146,0.027715742588043213,"[['SiLU', 16], ['ELU', 32]]",False,N/A,-1.0,48,funnel
