u,w,up,wp,ut,wt
0.005750265,0.06879253,0.04921949,0.06910229,0.041733,0.062206
0.005750265,0.06879253,0.05082178,0.06779176,0.04513,0.061389
0.005750265,0.06879253,0.052500367,0.06650577,0.048396,0.060599
0.005750265,0.06879253,0.05425334,0.065245345,0.051565,0.059834
0.005750265,0.06879253,0.056090593,0.06401189,0.05466,0.059094
0.005750265,0.06879253,0.058013678,0.06280658,0.057697,0.058378
0.005750265,0.06879253,0.060023785,0.06163076,0.06069,0.057685
0.005750265,0.06879253,0.062128305,0.060485564,0.063647,0.057015
0.005750265,0.06879253,0.064325094,0.059372496,0.066574,0.056368
0.005750265,0.06879253,0.066619754,0.058292918,0.069476,0.055742
0.005750265,0.06879253,0.06901312,0.05724819,0.072357,0.055137
0.005750265,0.06879253,0.071502686,0.056239557,0.07522,0.054554
0.005750265,0.06879253,0.07409489,0.05526857,0.078067,0.053991
0.005750265,0.06879253,0.07678342,0.05433643,0.080899,0.053449
0.005750265,0.06879253,0.07956517,0.05344461,0.083718,0.052926
0.005750265,0.06879253,0.08244085,0.05259434,0.086525,0.052423
0.005750265,0.06879253,0.085398674,0.051787023,0.089321,0.051939
0.005750265,0.06879253,0.08843386,0.05102367,0.092106,0.051473
0.005750265,0.06879253,0.09154165,0.050305672,0.094882,0.051026
0.005750265,0.06879253,0.094703674,0.049633972,0.097648,0.050598
0.005750265,0.06879253,0.097908735,0.049009815,0.100405,0.050187
0.005750265,0.06879253,0.10114062,0.048433937,0.103155,0.049793
0.005750265,0.06879253,0.10438323,0.047907278,0.105896,0.049417
0.005750265,0.06879253,0.107607484,0.04743059,0.10863,0.049057
0.005750265,0.06879253,0.11079848,0.047004636,0.111356,0.048714
0.005750265,0.06879253,0.113921344,0.046629988,0.114076,0.048387
0.005750265,0.06879253,0.11694831,0.04630701,0.11679,0.048077
0.005750265,0.06879253,0.11984718,0.04603625,0.119498,0.047782
0.005750265,0.06879253,0.12258029,0.045818135,0.1222,0.047502
0.005750265,0.06879253,0.12512934,0.045648865,0.124897,0.047237
0.005750265,0.06879253,0.12762439,0.045489665,0.127589,0.046988
0.005750265,0.06879253,0.1301099,0.04533022,0.130277,0.046753
0.005750265,0.06879253,0.13258356,0.045170568,0.132962,0.046532
0.005750265,0.06879253,0.13503975,0.045010515,0.135643,0.046326
0.005750265,0.06879253,0.13748652,0.044850238,0.138322,0.046134
0.005750265,0.06879253,0.13992107,0.04468932,0.140998,0.045955
0.005750265,0.06879253,0.14233744,0.04452797,0.143673,0.04579
0.005750265,0.06879253,0.14474076,0.044366065,0.146346,0.045638
0.005750265,0.06879253,0.14712733,0.04420345,0.14902,0.045499
0.005750265,0.06879253,0.14949626,0.044040248,0.151694,0.045373
0.005750265,0.06879253,0.1518485,0.04387614,0.154369,0.045259
0.005750265,0.06879253,0.15418285,0.043711245,0.157047,0.045158
0.005750265,0.06879253,0.15650308,0.043545432,0.159728,0.045069
0.005750265,0.06879253,0.15880007,0.043378778,0.162413,0.044992
0.005750265,0.06879253,0.16108078,0.04321108,0.165103,0.044927
0.005750265,0.06879253,0.16334218,0.043042436,0.167799,0.044874
0.005750265,0.06879253,0.16558337,0.04287278,0.170504,0.044833
0.005750265,0.06879253,0.16780686,0.042702135,0.173218,0.044802
0.005750265,0.06879253,0.17001057,0.042530373,0.175942,0.044783
0.005750265,0.06879253,0.17219657,0.042357814,0.178679,0.044776
0.005750265,0.06879253,0.17436582,0.042184338,0.181431,0.044779
0.005750265,0.06879253,0.17652172,0.04201002,0.184199,0.044793
0.005750265,0.06879253,0.1786595,0.04183528,0.186987,0.044818
0.005750265,0.06879253,0.18078524,0.041660056,0.189796,0.044854
0.005750265,0.06879253,0.18290353,0.0414846,0.19263,0.0449
0.005750265,0.06879253,0.18501359,0.041309282,0.195493,0.044957
0.005750265,0.06879253,0.18712187,0.041134432,0.198387,0.045024
0.005750265,0.06879253,0.18922895,0.040960565,0.201317,0.045102
0.005750265,0.06879253,0.1913436,0.04078819,0.204288,0.04519
0.005750265,0.06879253,0.19347656,0.040617827,0.207306,0.045289
0.005750265,0.06879253,0.1956265,0.040450413,0.210376,0.045399
0.005750265,0.06879253,0.19780606,0.040286765,0.213505,0.045519
0.005750265,0.06879253,0.20002759,0.040127832,0.216702,0.045649
0.005750265,0.06879253,0.20230067,0.039974734,0.219976,0.04579
0.005750265,0.06879253,0.20463419,0.039828844,0.223337,0.045943
0.005750265,0.06879253,0.2070483,0.03969156,0.226798,0.046106
0.005750265,0.06879253,0.2095564,0.039564606,0.230373,0.04628
0.005750265,0.06879253,0.2121731,0.039449487,0.23408,0.046467
0.005750265,0.06879253,0.21491784,0.03934835,0.237937,0.046665
0.005750265,0.06879253,0.21781158,0.039262958,0.241969,0.046876
0.005750265,0.06879253,0.22087127,0.03919565,0.246203,0.0471
0.005750265,0.06879253,0.22411746,0.039148267,0.250673,0.047337
0.005750265,0.06879253,0.22756279,0.03912296,0.255418,0.047589
0.005750265,0.06879253,0.2312299,0.039121598,0.260487,0.047857
0.005750265,0.06879253,0.23530293,0.039158016,0.265938,0.04814
0.005750265,0.06879253,0.24067968,0.039294995,0.271845,0.048442
0.005750265,0.06879253,0.24751621,0.039544232,0.278297,0.048764
0.005750265,0.06879253,0.25585967,0.03990922,0.285406,0.049107
0.005750265,0.06879253,0.26575232,0.040393263,0.293314,0.049474
0.005750265,0.06879253,0.2772475,0.040999614,0.3022,0.049869
0.005750265,0.06879253,0.29039758,0.041731507,0.312295,0.050294
0.005750265,0.06879253,0.30526382,0.04259175,0.323902,0.050756
0.005750265,0.06879253,0.32190514,0.04358378,0.337414,0.051259
0.005750265,0.06879253,0.3404119,0.04471108,0.353356,0.051813
0.005750265,0.06879253,0.3608901,0.04597827,0.372428,0.052426
0.005750265,0.06879253,0.38347286,0.04739155,0.395568,0.053112
0.005750265,0.06879253,0.40834546,0.048960023,0.424028,0.053888
0.005750265,0.06879253,0.43575227,0.05069641,0.459441,0.054777
0.005750265,0.06879253,0.4660157,0.05261849,0.503817,0.055808
0.005750265,0.06879253,0.49954838,0.05475061,0.559282,0.057018
0.005750265,0.06879253,0.53687453,0.05712475,0.627218,0.058451
0.005750265,0.06879253,0.57863796,0.059781607,0.70636,0.060152
0.005750265,0.06879253,0.62561953,0.06277375,0.790369,0.062152
0.005750265,0.06879253,0.6778216,0.06614036,0.867849,0.064447
0.005750265,0.06879253,0.7287384,0.069569014,0.927917,0.066984
0.005750265,0.06879253,0.7764255,0.072977625,0.966932,0.069681
0.005750265,0.06879253,0.8197795,0.07631971,0.988473,0.072458
0.005750265,0.06879253,0.8566953,0.07943029,0.998463,0.075253
0.005750265,0.06879253,0.8874718,0.082311854,1.00175,0.078031
0.005750265,0.06879253,0.91273636,0.08499315,1.001395,0.080769
0.005750265,0.06879253,0.9330635,0.087499864,0.99912,0.08346
0.005750265,0.06879253,0.9489984,0.08985558,0.995838,0.086096
0.005750265,0.06879253,0.9610403,0.092081934,0.992027,0.088677
0.005750265,0.06879253,0.9696575,0.09419877,0.987934,0.0912
0.005750265,0.06879253,0.9752866,0.096224524,0.983688,0.093667
0.005750265,0.06879253,0.9783272,0.09817576,0.979355,0.096078
0.005750265,0.06879253,0.9791526,0.100068085,0.974972,0.098433
0.005750265,0.06879253,0.9781087,0.101915315,0.970556,0.100734
0.005750265,0.06879253,0.97551024,0.10373025,0.966118,0.10298
0.005750265,0.06879253,0.9716584,0.105524674,0.961662,0.105173
0.005750265,0.06879253,0.96682245,0.10730907,0.957189,0.107313
0.005750265,0.06879253,0.9612583,0.10909317,0.952702,0.109402
0.005750265,0.06879253,0.95520836,0.1108856,0.948198,0.111439
0.005750265,0.06879253,0.9488899,0.11269453,0.943678,0.113427
0.005750265,0.06879253,0.94252026,0.11452746,0.939139,0.115364
0.005750265,0.06879253,0.9362936,0.11639111,0.934581,0.117253
0.005750265,0.06879253,0.93040633,0.11829171,0.930002,0.119094
0.005750265,0.06879253,0.9250381,0.12023526,0.925399,0.120887
0.005750265,0.06879253,0.91967463,0.1222597,0.920772,0.122634
0.005750265,0.06879253,0.9109766,0.1245351,0.916116,0.124334
0.005750265,0.06879253,0.8989136,0.12707557,0.91143,0.125989
0.005750265,0.06879253,0.8865633,0.12976536,0.906712,0.127598
0.005750265,0.06879253,0.87642133,0.13251173,0.901957,0.129164
0.005750265,0.06879253,0.868537,0.13531302,0.897163,0.130685
0.005750265,0.06879253,0.8633158,0.13814014,0.892327,0.132164
0.005750265,0.06879253,0.86072314,0.14096546,0.887444,0.133599
0.005750265,0.06879253,0.85879064,0.14352943,0.882511,0.134992
0.005750265,0.06879253,0.85715914,0.14577955,0.877522,0.136344
0.005750265,0.06879253,0.85606813,0.14773881,0.872473,0.137654
0.005750265,0.06879253,0.85576355,0.14942873,0.867357,0.138923
0.005750265,0.06879253,0.8565047,0.15086937,0.86217,0.140151
0.005750265,0.06879253,0.8585515,0.1520794,0.856902,0.14134
0.005750265,0.06879253,0.86217463,0.15307662,0.851548,0.142488
0.005750265,0.06879253,0.8667991,0.15387067,0.846097,0.143596
0.005750265,0.06879253,0.86927986,0.1544497,0.840541,0.144666
0.005750265,0.06879253,0.8693763,0.15482432,0.834867,0.145695
0.005750265,0.06879253,0.86718893,0.15500668,0.829064,0.146686
0.005750265,0.06879253,0.862803,0.15500826,0.823116,0.147638
0.005750265,0.06879253,0.85631084,0.1548397,0.817006,0.148551
0.005750265,0.06879253,0.8477986,0.15451106,0.810716,0.149424
0.005750265,0.06879253,0.83735156,0.1540316,0.804223,0.150259
0.005750265,0.06879253,0.8250489,0.15341017,0.797501,0.151054
0.005750265,0.06879253,0.8109728,0.15265492,0.790519,0.151809
0.005750265,0.06879253,0.7951931,0.15177348,0.783239,0.152524
0.005750265,0.06879253,0.77778757,0.15077305,0.775619,0.153198
0.005750265,0.06879253,0.7588186,0.1496836,0.767605,0.15383
0.005750265,0.06879253,0.7383511,0.14854255,0.759133,0.15442
0.005750265,0.06879253,0.7164453,0.14735481,0.750125,0.154966
0.005750265,0.06879253,0.6931695,0.14612457,0.740482,0.155466
0.005750265,0.06879253,0.66857743,0.144856,0.730083,0.155919
0.005750265,0.06879253,0.6427295,0.14355269,0.718772,0.156321
0.005750265,0.06879253,0.6156776,0.14221814,0.706349,0.156671
0.005750265,0.06879253,0.58747613,0.14085557,0.692555,0.156963
0.005750265,0.06879253,0.5581745,0.13946797,0.677047,0.157193
0.005750265,0.06879253,0.52782035,0.1380581,0.659366,0.157354
0.005750265,0.06879253,0.49645746,0.13662848,0.638887,0.157437
0.005750265,0.06879253,0.46413112,0.13518167,0.614751,0.157431
0.005750265,0.06879253,0.4308815,0.13371977,0.585764,0.157322
0.005750265,0.06879253,0.3967502,0.13224496,0.550262,0.157088
0.005750265,0.06879253,0.36177683,0.13075906,0.505968,0.156701
0.005750265,0.06879253,0.32599115,0.12926385,0.449935,0.156126
0.005750265,0.06879253,0.289433,0.12776102,0.37892,0.15531
0.005750265,0.06879253,0.2521336,0.12625214,0.291009,0.154196
0.005750265,0.06879253,0.21412373,0.124738604,0.189449,0.152723
0.005750265,0.06879253,0.17544484,0.12322137,0.086914,0.150863
0.005750265,0.06879253,0.13638568,0.12169187,0.002092,0.148651
0.005750265,0.06879253,0.09821725,0.120154515,-0.053915,0.146188
0.005750265,0.06879253,0.063509226,0.1186268,-0.084066,0.143591
0.005750265,0.06879253,0.032195568,0.11710956,-0.097589,0.140948
0.005750265,0.06879253,0.0041003227,0.11560281,-0.10222,0.138311
0.005750265,0.06879253,-0.02093792,0.1141066,-0.102507,0.135706
0.005750265,0.06879253,-0.04306984,0.11262096,-0.100753,0.133146
0.005750265,0.06879253,-0.062443495,0.11114594,-0.098055,0.130635
0.005750265,0.06879253,-0.07919836,0.10968145,-0.094924,0.128176
0.005750265,0.06879253,-0.093467,0.108227536,-0.091598,0.125769
0.005750265,0.06879253,-0.10537338,0.106784075,-0.088187,0.123414
0.005750265,0.06879253,-0.11503434,0.10535111,-0.084743,0.121109
0.005750265,0.06879253,-0.12256837,0.10392863,-0.081292,0.118855
0.005750265,0.06879253,-0.12807775,0.10251651,-0.077844,0.11665
0.005750265,0.06879253,-0.13166547,0.10111467,-0.074406,0.114494
0.005750265,0.06879253,-0.1334312,0.0997231,-0.070981,0.112386
0.005750265,0.06879253,-0.13346553,0.09834168,-0.06757,0.110325
0.005750265,0.06879253,-0.13185453,0.0969703,-0.064173,0.10831
0.005750265,0.06879253,-0.12868285,0.095608965,-0.060791,0.106341
0.005750265,0.06879253,-0.12403035,0.09425749,-0.057424,0.104416
0.005750265,0.06879253,-0.11797047,0.09291578,-0.054071,0.102536
0.005750265,0.06879253,-0.110575676,0.0915838,-0.050734,0.100698
0.005750265,0.06879253,-0.10191417,0.09026142,-0.047411,0.098903
0.005750265,0.06879253,-0.09204841,0.08894856,-0.044103,0.097149
0.005750265,0.06879253,-0.08121824,0.087651275,-0.040809,0.095437
0.005750265,0.06879253,-0.07050514,0.086406134,-0.037529,0.093765
0.005750265,0.06879253,-0.06008458,0.085217126,-0.034264,0.092132
0.005750265,0.06879253,-0.04995632,0.08408234,-0.031013,0.090538
0.005750265,0.06879253,-0.040120363,0.08299994,-0.027776,0.088983
0.25152132,0.11419049,-0.03789556,0.089683585,0.251521,0.11419
0.25152132,0.11419049,-0.03655851,0.08827599,0.187304,0.113262
0.25152132,0.11419049,-0.035203815,0.086886495,0.122679,0.112089
0.25152132,0.11419049,-0.03383279,0.08551626,0.065144,0.110689
0.25152132,0.11419049,-0.032437205,0.08416634,0.020441,0.109105
0.25152132,0.11419049,-0.031018972,0.08283752,-0.009995,0.107394
0.25152132,0.11419049,-0.029580116,0.08153097,-0.028381,0.105612
0.25152132,0.11419049,-0.028115988,0.08024757,-0.038221,0.103802
0.25152132,0.11419049,-0.026625872,0.07898888,-0.042618,0.101992
0.25152132,0.11419049,-0.025107026,0.07775587,-0.043758,0.100199
0.25152132,0.11419049,-0.02355957,0.07654965,-0.04301,0.098435
0.25152132,0.11419049,-0.021990895,0.0753721,-0.041185,0.096703
0.25152132,0.11419049,-0.020383835,0.07422404,-0.038752,0.095008
0.25152132,0.11419049,-0.018743992,0.07310741,-0.035976,0.09335
0.25152132,0.11419049,-0.017071843,0.0720236,-0.033009,0.091729
0.25152132,0.11419049,-0.015363216,0.070974074,-0.029936,0.090146
0.25152132,0.11419049,-0.013617277,0.06996076,-0.026807,0.088601
0.25152132,0.11419049,-0.011830926,0.06898545,-0.023651,0.087093
0.25152132,0.11419049,-0.010006547,0.068049796,-0.020484,0.085621
0.25152132,0.11419049,-0.008135438,0.067156084,-0.017316,0.084185
0.25152132,0.11419049,-0.006218791,0.06630633,-0.014153,0.082785
0.25152132,0.11419049,-0.004254937,0.0655026,-0.010997,0.081419
0.25152132,0.11419049,-0.0022425652,0.06474723,-0.007852,0.080088
0.25152132,0.11419049,-0.0001770258,0.06404271,-0.004717,0.07879
0.25152132,0.11419049,0.0019425154,0.06339128,-0.001595,0.077525
0.25152132,0.11419049,0.004123211,0.06279619,0.001516,0.076293
0.25152132,0.11419049,0.0063620806,0.06225944,0.004614,0.075093
0.25152132,0.11419049,0.00866437,0.061784543,0.0077,0.073924
0.25152132,0.11419049,0.011034727,0.06137447,0.010773,0.072786
0.25152132,0.11419049,0.013479352,0.061032146,0.013834,0.071678
0.25152132,0.11419049,0.015987039,0.060760874,0.016883,0.070599
0.25152132,0.11419049,0.018539429,0.06052832,0.019919,0.06955
0.25152132,0.11419049,0.021092176,0.060295314,0.022943,0.06853
0.25152132,0.11419049,0.023641467,0.06006231,0.025955,0.067538
0.25152132,0.11419049,0.026193857,0.059829228,0.028956,0.066574
0.25152132,0.11419049,0.02874589,0.059596058,0.031944,0.065636
0.25152132,0.11419049,0.031294703,0.059362866,0.034921,0.064726
0.25152132,0.11419049,0.03384626,0.05912943,0.037886,0.063842
0.25152132,0.11419049,0.036393642,0.058895882,0.04084,0.062983
0.25152132,0.11419049,0.03894794,0.058662657,0.043783,0.06215
0.25152132,0.11419049,0.041494608,0.05842882,0.046714,0.061342
0.25152132,0.11419049,0.044044495,0.058194883,0.049635,0.060558
0.25152132,0.11419049,0.046599627,0.057961047,0.052544,0.059799
0.25152132,0.11419049,0.049144983,0.05772687,0.055443,0.059063
0.25152132,0.11419049,0.05169511,0.05749266,0.058331,0.05835
0.25152132,0.11419049,0.054246068,0.057258118,0.061209,0.05766
0.25152132,0.11419049,0.05679512,0.05702342,0.064077,0.056992
0.25152132,0.11419049,0.059346795,0.056788474,0.066935,0.056346
0.25152132,0.11419049,0.061900616,0.056553368,0.069783,0.055722
0.25152132,0.11419049,0.06445277,0.0563177,0.072621,0.055119
0.25152132,0.11419049,0.067003846,0.05608191,0.075449,0.054537
0.25152132,0.11419049,0.06956065,0.05584569,0.078268,0.053975
0.25152132,0.11419049,0.072116375,0.05560907,0.081078,0.053434
0.25152132,0.11419049,0.07467353,0.05537223,0.083879,0.052912
0.25152132,0.11419049,0.077230334,0.055134695,0.086671,0.05241
0.25152132,0.11419049,0.079794884,0.054896757,0.089455,0.051926
0.25152132,0.11419049,0.08235681,0.054658104,0.09223,0.051462
0.25152132,0.11419049,0.08492494,0.054418657,0.094997,0.051015
0.25152132,0.11419049,0.087495804,0.05417867,0.097756,0.050587
0.25152132,0.11419049,0.09006679,0.053937826,0.100508,0.050177
0.25152132,0.11419049,0.09265244,0.053696238,0.103252,0.049784
0.25152132,0.11419049,0.09523368,0.05345328,0.105988,0.049408
0.25152132,0.11419049,0.09782076,0.05320931,0.108718,0.049049
0.25152132,0.11419049,0.100418806,0.052964117,0.111442,0.048706
0.25152132,0.11419049,0.10301483,0.052717365,0.114159,0.04838
0.25152132,0.11419049,0.105626225,0.052469023,0.11687,0.04807
0.25152132,0.11419049,0.10824108,0.05221871,0.119575,0.047775
0.25152132,0.11419049,0.110868394,0.051966324,0.122276,0.047496
0.25152132,0.11419049,0.11350131,0.0517115,0.124971,0.047232
0.25152132,0.11419049,0.11614531,0.05145389,0.127662,0.046983
0.25152132,0.11419049,0.11880201,0.051193178,0.130348,0.046748
0.25152132,0.11419049,0.12147045,0.050929114,0.133032,0.046528
0.25152132,0.11419049,0.12414354,0.05066073,0.135712,0.046322
0.25152132,0.11419049,0.12683553,0.050387874,0.138389,0.04613
0.25152132,0.11419049,0.12953699,0.0501098,0.141064,0.045952
0.25152132,0.11419049,0.1322555,0.04982574,0.143738,0.045787
0.25152132,0.11419049,0.13498414,0.049535237,0.146411,0.045635
0.25152132,0.11419049,0.13773519,0.049237162,0.149084,0.045496
0.25152132,0.11419049,0.14050156,0.048930578,0.151757,0.04537
0.25152132,0.11419049,0.14328063,0.048614785,0.154432,0.045257
0.25152132,0.11419049,0.14608943,0.04828845,0.157109,0.045156
0.25152132,0.11419049,0.148924,0.047950335,0.15979,0.045068
0.25152132,0.11419049,0.15178859,0.047599405,0.162474,0.044991
0.25152132,0.11419049,0.15468574,0.047233865,0.165164,0.044927
0.25152132,0.11419049,0.15762538,0.046852585,0.16786,0.044874
0.25152132,0.11419049,0.16060245,0.046454772,0.170564,0.044832
0.25152132,0.11419049,0.16359061,0.04605397,0.173278,0.044802
0.25152132,0.11419049,0.1665793,0.04565374,0.176002,0.044784
0.25152132,0.11419049,0.16957384,0.045253724,0.178739,0.044776
0.25152132,0.11419049,0.17256868,0.04485417,0.18149,0.04478
0.25152132,0.11419049,0.17556518,0.044455007,0.184259,0.044794
0.25152132,0.11419049,0.17856842,0.044056237,0.187046,0.044819
0.25152132,0.11419049,0.18157369,0.043658096,0.189856,0.044855
0.25152132,0.11419049,0.18458569,0.04326031,0.19269,0.044902
0.25152132,0.11419049,0.1875971,0.042863034,0.195553,0.044959
0.25152132,0.11419049,0.19061643,0.042466268,0.198447,0.045026
0.25152132,0.11419049,0.19364184,0.042070135,0.201378,0.045104
0.25152132,0.11419049,0.1966734,0.041674547,0.204349,0.045193
0.25152132,0.11419049,0.19970798,0.04127945,0.207367,0.045292
0.25152132,0.11419049,0.20275474,0.0408853,0.210438,0.045401
0.25152132,0.11419049,0.20580935,0.040491596,0.213568,0.045522
0.25152132,0.11419049,0.20887113,0.0400986,0.216766,0.045652
0.25152132,0.11419049,0.21194506,0.039706364,0.220041,0.045794
0.25152132,0.11419049,0.21502995,0.03931483,0.223403,0.045946
0.25152132,0.11419049,0.21812987,0.038924232,0.226866,0.04611
0.25152132,0.11419049,0.22124434,0.03853456,0.230443,0.046285
0.25152132,0.11419049,0.22437,0.038145743,0.234152,0.046471
0.25152132,0.11419049,0.22751737,0.037757777,0.238012,0.04667
0.25152132,0.11419049,0.2306819,0.037371106,0.242047,0.046881
0.25152132,0.11419049,0.23386383,0.036985263,0.246284,0.047105
0.25152132,0.11419049,0.2370727,0.036600538,0.250758,0.047342
0.25152132,0.11419049,0.2403059,0.036217004,0.255508,0.047595
0.25152132,0.11419049,0.24356532,0.035834774,0.260582,0.047862
0.25152132,0.11419049,0.2468574,0.03545373,0.266041,0.048146
0.25152132,0.11419049,0.25018072,0.035074294,0.271956,0.048449
